CHEBI ID,KEGG ID,
72663,C14828,
7856,C07360,
7862,C07363,
8233,C07361,
8242,C07362,
45267,C07367,
8364,C07368,
8362,C07366,
8378,C07369,
15951,C07350,
15658,C07354,
448,C07355,
7822,C07356,
268,C07357,
7823,C07359,
31448,C12685,
7819,C07341,
78416,C07341,
8717,C07342,
8714,C07340,
15692,C07349,
15542,C07347,
15502,C07348,
15870,C07345,
7820,C07346,
15475,C07343,
17685,C07344,
15825,C07330,
16573,C07331,
31485,C12695,
31364,C12691,
8694,C07336,
15657,C07338,
8711,C07339,
3058,C07332,
7809,C07334,
64186,C07335,
32082,C12667,
32044,C12666,
32083,C12668,
31739,C12662,
31959,C12661,
31269,C12675,
31172,C12677,
31271,C12679,
8713,C07398,
8673,C07391,
7864,C07393,
7903,C07395,
45863,C07394,
32188,C12673,
8707,C07397,
31404,C12649,
32115,C12647,
16596,C12646,
31969,C12645,
31968,C12644,
31442,C12643,
31965,C12642,
8655,C07389,
31966,C12640,
31121,C12641,
8492,C07384,
8485,C07383,
63619,C07381,
31963,C12656,
71428,C07376,
8459,C07379,
8448,C07378,
8427,C07373,
31348,C12650,
8426,C07372,
8430,C07375,
8412,C07371,
8382,C07370,
47943,C13355,
32298,C12628,
31143,C12629,
32357,C12621,
61462,C12622,
32356,C12623,
31675,C13358,
31082,C12624,
66939,C12624,
28556,C12625,
31742,C12626,
31227,C12627,
31788,C12630,
5131,C11100,
412516,C11101,
28529,C12639,
31763,C12633,
5827,C11103,
31743,C12634,
5828,C11102,
31080,C12631,
2131,C11105,
16559,C12632,
60077,C12632,
5829,C11104,
32081,C12637,
1679,C11107,
32080,C12638,
28515,C11106,
31744,C12635,
5588,C11109,
31741,C12636,
28598,C11108,
27829,C06297,
32020,C13334,
71260,C13334,
28541,C06299,
31924,C12609,
32139,C12603,
31991,C12600,
32352,C13342,
32162,C12616,
31249,C13392,
33130,C13391,
28536,C11130,
28835,C11134,
28919,C11133,
37450,C11132,
36491,C11131,
22788,C06273,
62870,C06273,
28832,C11135,
37451,C11136,
27594,C06265,
27560,C06266,
27698,C06267,
28073,C06268,
27563,C06269,
47217,C06269,
10,C11141,
5022,C06260,
28262,C11143,
9349,C11142,
28659,C06262,
27376,C11145,
27573,C06263,
28887,C11144,
28984,C06264,
28216,C11146,
28826,C11147,
28888,C11148,
36386,C11149,
5386,C06258,
5034,C06259,
28354,C06257,
33033,C06255,
6048,C11112,
6047,C11111,
39168,C11110,
5870,C11110,
49956,C13373,
49957,C13373,
27422,C06251,
31377,C13376,
32317,C13378,
31823,C13377,
7329,C11119,
2103,C11117,
7307,C11118,
2091,C11115,
6886,C11116,
6819,C11113,
6820,C11114,
5367,C06247,
4235,C06248,
2777,C06249,
27856,C06244,
5366,C06246,
8489,C11121,
70738,C06240,
8862,C11120,
27438,C06241,
8657,C11123,
4302,C11122,
894,C11128,
27539,C11129,
9242,C11124,
9339,C11125,
9422,C11126,
9666,C11127,
31676,C13422,
32076,C13427,
31813,C13429,
32308,C13424,
31116,C13425,
31683,C13426,
32253,C13410,
3012,C07701,
8024,C07706,
6960,C07704,
3348,C07709,
8025,C07707,
6935,C07708,
32143,C13416,
32137,C13414,
53497,C13415,
34613,C13440,
34716,C13441,
77006,C13444,
8403,C07711,
9434,C07710,
7582,C07713,
28818,C07712,
80166,C15907,
1126,C07718,
80165,C15906,
27534,C07719,
80167,C15908,
6062,C07714,
28266,C07715,
28752,C07717,
80161,C15901,
35330,C15900,
62480,C15903,
80162,C15902,
80164,C15905,
80163,C15904,
35305,C13433,
32446,C13431,
35306,C13431,
28565,C07724,
27665,C07723,
27473,C07722,
28234,C07721,
28438,C07720,
28145,C07729,
27930,C07727,
28170,C07728,
1127,C07725,
28779,C07726,
16008,C06202,
58936,C06201,
915,C06201,
3038,C06206,
28516,C06205,
67357,C11280,
28992,C06204,
59354,C06203,
66932,C11283,
33070,C11284,
338412,C11281,
2952,C11282,
45869,C11288,
83365,C11285,
9700,C11285,
792,C11289,
952,C06207,
1132,C06210,
28136,C06213,
48294,C06212,
16703,C06215,
28796,C06215,
49533,C06217,
3524,C06216,
29021,C11271,
5115,C11272,
9473,C11274,
3567,C11275,
7576,C11276,
2469,C11277,
3565,C11279,
2505,C11278,
49536,C06218,
3528,C06219,
5019,C06228,
28163,C06227,
1390,C06224,
9082,C06222,
31318,C13400,
32140,C13403,
32234,C13409,
4991,C06229,
1475,C11290,
28226,C06239,
35423,C06238,
36264,C06232,
1893,C06234,
20440,C06234,
7190,C11296,
7192,C11297,
7281,C11298,
27592,C06231,
9997,C11299,
28199,C06230,
7209,C11292,
4874,C11293,
7189,C11295,
31144,C12379,
63067,C15969,
32199,C12378,
80217,C15968,
80216,C15967,
80215,C15966,
80214,C15965,
80213,C15964,
32208,C12372,
80211,C15962,
32206,C12373,
80212,C15963,
32204,C12370,
80209,C15960,
32197,C12371,
80210,C15961,
32201,C12376,
9421,C07771,
32198,C12377,
9321,C07770,
31458,C12374,
32203,C12375,
2946,C07774,
2627,C07773,
3561,C07778,
3205,C07777,
32202,C12368,
80207,C15958,
32205,C12367,
80206,C15957,
32200,C12369,
80208,C15959,
80203,C15954,
80205,C15956,
80204,C15955,
31152,C12360,
31151,C12361,
31150,C12362,
80202,C15952,
3645,C07780,
31148,C12363,
31149,C12364,
31147,C12365,
32207,C12366,
4465,C07783,
4779,C07785,
7769,C07789,
49253,C15989,
49254,C15988,
37755,C15987,
28220,C15986,
80225,C15980,
31145,C12398,
10223,C15981,
7478,C07792,
31063,C12399,
32211,C12396,
8065,C07790,
32212,C12397,
80228,C15984,
31751,C12394,
31738,C12395,
80226,C15982,
32153,C12392,
80227,C15983,
32045,C12393,
31461,C12390,
31752,C12391,
4562,C07798,
48522,C15976,
80221,C15975,
80223,C15978,
80222,C15977,
31856,C12389,
80224,C15979,
32048,C12387,
32050,C12388,
22151,C15970,
78288,C12381,
23757,C15971,
31125,C12382,
80218,C15972,
32051,C12383,
80219,C15973,
32046,C12384,
80220,C15974,
32209,C12380,
43572,C14516,
53072,C15926,
34931,C14517,
80183,C15927,
34037,C14518,
80181,C15924,
34093,C14519,
80182,C15925,
35260,C14512,
80180,C15922,
35005,C14513,
37704,C15923,
34620,C14514,
80178,C15920,
34607,C14515,
80179,C15921,
4907,C07736,
80184,C15928,
80185,C15929,
1135,C07731,
36538,C07731,
19327,C07734,
28990,C07734,
28891,C07732,
27381,C07733,
34580,C14511,
34760,C14510,
80171,C15913,
34722,C14507,
80172,C15914,
34833,C14508,
80173,C15915,
34676,C14505,
80174,C15916,
34630,C14506,
34163,C14503,
80168,C15910,
34678,C14504,
80169,C15911,
34860,C14501,
80170,C15912,
34584,C14502,
80175,C15917,
80176,C15918,
80177,C15919,
34123,C14509,
4658,C07740,
6997,C07743,
34187,C14500,
80197,C15944,
38978,C14534,
80198,C15945,
34443,C14535,
80195,C15942,
34778,C14536,
80196,C15943,
35028,C14537,
80200,C15948,
35029,C14538,
80201,C15949,
34806,C14539,
80199,C15946,
78496,C15947,
3047,C07759,
3013,C07758,
2255,C07756,
6636,C07755,
2567,C07752,
5856,C07753,
9622,C07750,
4681,C07751,
80194,C15941,
67135,C14531,
80193,C15940,
34288,C14530,
34039,C14533,
34758,C14532,
34830,C14525,
80186,C15931,
34743,C14526,
80187,C15932,
34711,C14523,
80188,C15933,
34763,C14524,
34693,C14529,
80189,C15935,
80190,C15936,
34840,C14527,
80191,C15937,
35004,C14528,
80192,C15938,
6847,C07765,
8327,C07766,
9683,C07767,
2950,C07768,
124991,C07761,
5784,C07763,
6822,C07764,
3176,C07760,
77512,C14522,
34238,C14521,
34632,C14520,
34948,C14540,
34010,C14543,
34015,C14544,
34012,C14546,
34021,C14545,
34013,C14548,
34022,C14547,
35035,C14549,
34440,C14550,
34702,C14551,
34671,C14554,
34138,C14555,
34135,C14552,
34351,C14553,
34456,C14559,
34482,C14558,
34493,C14557,
34512,C14556,
34149,C14563,
34132,C14564,
34124,C14565,
34697,C14566,
32320,C12300,
34420,C14560,
34236,C14561,
34243,C14562,
31557,C12309,
31328,C12304,
31988,C12303,
32346,C12302,
32327,C12301,
28211,C12308,
34590,C14568,
31457,C12307,
34522,C14567,
31188,C12306,
31832,C12305,
34363,C14569,
34470,C14576,
34710,C14577,
34626,C14574,
34677,C14575,
34276,C14572,
34317,C14573,
34715,C14570,
31558,C12310,
34713,C14571,
32119,C12311,
32329,C12313,
31697,C12312,
31046,C12314,
32826,C12317,
32330,C12316,
35048,C14579,
32331,C12319,
34709,C14578,
32332,C12318,
34801,C14580,
49305,C15992,
34241,C14582,
32336,C12322,
34060,C14581,
76056,C12321,
11369,C15990,
34625,C14584,
32334,C12320,
34062,C14583,
45075,C15996,
34476,C14586,
80229,C15995,
34398,C14585,
34183,C14588,
34139,C14587,
49031,C15999,
34040,C14589,
46816,C12329,
80230,C15997,
31764,C12327,
49032,C15998,
26533,C12328,
31104,C12325,
31033,C12326,
31755,C12323,
31103,C12324,
7577,C07699,
76917,C07699,
9179,C07695,
34377,C14591,
62850,C14590,
31070,C12331,
50102,C14595,
31071,C12330,
34352,C14594,
5002,C07693,
31850,C12333,
34738,C14593,
31853,C12332,
21759,C14592,
34217,C14599,
34354,C14598,
34226,C14597,
34748,C14596,
31754,C12338,
31503,C12339,
70184,C12334,
31852,C12335,
31504,C12336,
31505,C12337,
31213,C12340,
31041,C12344,
31733,C12343,
31212,C12342,
31506,C12341,
31464,C12347,
31101,C12348,
31039,C12345,
31040,C12346,
31100,C12349,
31099,C12351,
31102,C12350,
31097,C12353,
31098,C12352,
31096,C12355,
31095,C12354,
31094,C12356,
31092,C12357,
31091,C12358,
31093,C12359,
41072,C11238,
6619,C11239,
7572,C11236,
791,C11237,
4537,C11234,
4506,C11235,
46859,C13493,
4609,C11233,
28743,C06131,
4641,C11232,
9788,C06132,
4672,C11231,
31867,C13494,
47898,C11230,
28287,C06130,
36634,C06130,
27515,C06139,
27691,C06138,
27731,C06135,
27938,C06136,
28424,C06133,
28648,C06134,
29005,C11249,
5427,C11245,
2241,C11246,
4304,C11248,
30033,C11242,
2976,C11244,
30034,C11243,
20096,C06121,
8909,C11240,
28811,C06126,
28848,C06127,
27499,C06128,
17585,C06123,
24547,C06123,
37550,C06124,
18318,C06125,
3130,C11258,
60584,C11259,
3330,C11256,
3303,C11257,
3663,C11251,
4393,C11250,
3405,C11255,
41412,C11255,
10642,C06153,
78310,C11254,
3507,C11253,
27374,C06151,
3628,C11252,
27987,C06152,
28391,C06157,
28381,C06158,
37493,C06155,
27625,C06156,
18104,C06159,
3089,C11268,
46416,C11269,
991,C11260,
2038,C11262,
40036,C11261,
2268,C11264,
28058,C06140,
29022,C11263,
28175,C06141,
2312,C11266,
28885,C06142,
2310,C11265,
8295,C06143,
1461,C06144,
62211,C06144,
28180,C06145,
27444,C06146,
28003,C06148,
28244,C06149,
22145,C13456,
46750,C06179,
27435,C06178,
8821,C06177,
9107,C06176,
7782,C06175,
16714,C06174,
35023,C13450,
9519,C06173,
35024,C13451,
7510,C06172,
75211,C13452,
32304,C13453,
18399,C06171,
32303,C13454,
31157,C13455,
10631,C11206,
55413,C11206,
5699,C11205,
28909,C11208,
4997,C11207,
3484,C11202,
6028,C11201,
3502,C11203,
18363,C06167,
444,C06163,
17183,C06162,
17101,C06165,
6407,C11200,
15950,C06161,
17729,C06160,
29125,C11215,
9549,C11214,
8985,C11213,
7437,C11212,
5868,C11219,
34825,C13478,
5530,C11218,
84060,C11217,
10129,C11216,
5764,C06199,
28181,C06194,
28072,C06193,
28845,C06192,
27791,C06198,
3496,C11210,
27775,C06197,
28806,C06196,
28470,C06195,
51023,C06195,
5013,C11224,
5015,C11223,
4998,C11226,
5674,C11225,
4868,C11228,
4886,C11227,
4811,C11229,
83759,C11229,
28699,C06189,
9003,C06188,
79396,C13487,
47858,C06181,
28986,C06180,
2702,C06183,
7952,C06182,
9173,C06185,
7321,C06184,
5158,C11221,
2807,C06187,
31997,C13482,
5292,C11222,
18305,C06186,
26710,C13563,
34638,C13569,
5357,C07603,
5356,C07602,
5355,C07601,
28411,C07600,
34310,C13550,
32042,C13554,
34650,C13553,
34683,C13558,
35433,C13556,
5834,C07608,
7939,C07609,
5835,C07606,
5520,C07607,
5358,C07604,
3103,C07605,
34912,C13540,
34810,C13542,
34532,C13548,
34902,C13546,
34893,C13547,
79397,C13534,
41674,C06105,
30832,C06104,
17869,C06103,
2490,C06102,
30775,C06108,
4057,C06109,
34972,C13523,
34853,C13522,
34932,C13524,
34975,C13526,
4058,C06110,
6178,C06115,
27450,C06118,
29165,C06112,
7525,C06111,
28092,C06114,
29151,C06113,
34762,C13511,
32108,C13515,
32167,C13508,
31380,C13505,
34804,C13500,
9505,C13503,
367,C11391,
129,C11392,
128,C11393,
19,C11394,
227,C11395,
149,C11396,
152,C11397,
154,C11398,
31,C11390,
50233,C11399,
80141,C15868,
34955,C14612,
62474,C15867,
34072,C14611,
80140,C15866,
34465,C14614,
80139,C15865,
34529,C14613,
34003,C14616,
34181,C14615,
34474,C14618,
80142,C15869,
34640,C14617,
35087,C14619,
2380,C07677,
8228,C07675,
3209,C07674,
8064,C07673,
3095,C07672,
80134,C15860,
5739,C07671,
8805,C07670,
80137,C15863,
80138,C15864,
80135,C15861,
80136,C15862,
48068,C14610,
34184,C14603,
80131,C15855,
50446,C14602,
80130,C15854,
34841,C14601,
48716,C15857,
34172,C14600,
80132,C15856,
35000,C14607,
80133,C15859,
34350,C14606,
62466,C15858,
34838,C14605,
13769,C14604,
34353,C14609,
34355,C14608,
55438,C15850,
80128,C15851,
80129,C15852,
48007,C15853,
80127,C15849,
80126,C15847,
80125,C15846,
80124,C15845,
77879,C15844,
9336,C07659,
6805,C07654,
5132,C07653,
50692,C07652,
72583,C07651,
9328,C07658,
31325,C12490,
7528,C07657,
27412,C07656,
9283,C07655,
80122,C15841,
80123,C15842,
32079,C12491,
80121,C15840,
175901,C07650,
80120,C15839,
80119,C15838,
80118,C15835,
80117,C15834,
63611,C07663,
9212,C07662,
4885,C07665,
9763,C07664,
28584,C07667,
4325,C07666,
5383,C07669,
2788,C07668,
31434,C12480,
32333,C12481,
31088,C12482,
80115,C15830,
32078,C12483,
80116,C15831,
31137,C12484,
33118,C12486,
5280,C07661,
63598,C07660,
80114,C15829,
11684,C07639,
28774,C07639,
28148,C07638,
4601,C07637,
80108,C15823,
34174,C14655,
80109,C15824,
34335,C14656,
80106,C15821,
34231,C14657,
80107,C15822,
34930,C14658,
80112,C15827,
80113,C15828,
80110,C15825,
80111,C15826,
34339,C14650,
29687,C15820,
34186,C14652,
34170,C14651,
34153,C14654,
34672,C14653,
541975,C07635,
5950,C07636,
63609,C07633,
63681,C07633,
5612,C07634,
8455,C07631,
27727,C07632,
9329,C07630,
80104,C15818,
80105,C15819,
46345,C07649,
9555,C07648,
34929,C14646,
80100,C15810,
34585,C14647,
34391,C14644,
34746,C14645,
80101,C15813,
80102,C15814,
80103,C15815,
34473,C14648,
50593,C15816,
34161,C14649,
60562,C15817,
34829,C14643,
34831,C14642,
46898,C14641,
34745,C14640,
1887,C07644,
2560,C07645,
3410,C07646,
8163,C07647,
6863,C07640,
9570,C07641,
27919,C07642,
1864,C07643,
6784,C07618,
2654,C07617,
2678,C07616,
617099,C07615,
53647,C15809,
80099,C15807,
8716,C07619,
50591,C15808,
34173,C14637,
64475,C15805,
34516,C14638,
64476,C15806,
34291,C14639,
80098,C15803,
34481,C14633,
20717,C15801,
34835,C14634,
20712,C15802,
34169,C14635,
34517,C14636,
20710,C15800,
34518,C14630,
34475,C14632,
34452,C14631,
9144,C07610,
7445,C07613,
6427,C07612,
8405,C07627,
2674,C07626,
4453,C07629,
4606,C07628,
34375,C14628,
78354,C14629,
34193,C14626,
34158,C14627,
34537,C14624,
34519,C14625,
34006,C14622,
34469,C14623,
34510,C14621,
34256,C14620,
41922,C07620,
6808,C07621,
10023,C07622,
421707,C07624,
3638,C07625,
34182,C14684,
34047,C14685,
34694,C14686,
46788,C14687,
34464,C14680,
31054,C12420,
34167,C14681,
31178,C12421,
34341,C14682,
34140,C14683,
75291,C12425,
31181,C12424,
75244,C12423,
75311,C12422,
46807,C14689,
31057,C12429,
34573,C14688,
31056,C12428,
31047,C12427,
32096,C12426,
49798,C14690,
34428,C14697,
34438,C14698,
44557,C14695,
35986,C14696,
34247,C14693,
31059,C12430,
34877,C14694,
31058,C12431,
35026,C14691,
31359,C12432,
34627,C14692,
49887,C12434,
42937,C11302,
31031,C12433,
8955,C11303,
31491,C12436,
9200,C11300,
9347,C11301,
31131,C12435,
2423,C11306,
31808,C12437,
3566,C11307,
8937,C11304,
31986,C12439,
78019,C11305,
34091,C14699,
41470,C11308,
3305,C11309,
28040,C06096,
27547,C06098,
34610,C14660,
15382,C06099,
34340,C14661,
9938,C06092,
377106,C14662,
15610,C06093,
35001,C14663,
27433,C06094,
34509,C14664,
27531,C06095,
34903,C14665,
31051,C12407,
35002,C14667,
32280,C12406,
34070,C14666,
31048,C12405,
34152,C14669,
34655,C14668,
32283,C12404,
31050,C12403,
32086,C12402,
31956,C12401,
31062,C12400,
31055,C12409,
31049,C12408,
28151,C06089,
34134,C14671,
28987,C06087,
35091,C14672,
2766,C06088,
36615,C06085,
34175,C14670,
32284,C12410,
8210,C06086,
34141,C14675,
9493,C06083,
34400,C14676,
51963,C06084,
34633,C14673,
26199,C06081,
34168,C14674,
2365,C06082,
37569,C06082,
2430,C06091,
31915,C12416,
35094,C14679,
15415,C06090,
31916,C12415,
34455,C14678,
31486,C12418,
34073,C14677,
31245,C12417,
31230,C12412,
32281,C12411,
32282,C12414,
32279,C12413,
31244,C12419,
80159,C15897,
31758,C12461,
31114,C12460,
45707,C15895,
64073,C15894,
75469,C15893,
31081,C12465,
80158,C15892,
31118,C12464,
80157,C15891,
32326,C12463,
80156,C15890,
32324,C12462,
31107,C12468,
31105,C12469,
74154,C12466,
31083,C12467,
62505,C15898,
80160,C15899,
31756,C12470,
8887,C07590,
31922,C12472,
8050,C07591,
31395,C12471,
27882,C07592,
31923,C12474,
28201,C07593,
31921,C12473,
27815,C07594,
31467,C12476,
31469,C12475,
5592,C07596,
5044,C07597,
63623,C07598,
28315,C07599,
31119,C12477,
31435,C12478,
31433,C12479,
80143,C15871,
32340,C12443,
31061,C12442,
8066,C07584,
31060,C12441,
27601,C07581,
32249,C12440,
27623,C07582,
80146,C15875,
62481,C15874,
3360,C07580,
80145,C15873,
80144,C15872,
41423,C07589,
9180,C07587,
9008,C07588,
7207,C07585,
5001,C07586,
80149,C15878,
80150,C15879,
80147,C15876,
31529,C12448,
80148,C15877,
32072,C12449,
32338,C12446,
32341,C12447,
32337,C12444,
80151,C15880,
6950,C07570,
31170,C12452,
5138,C07571,
31636,C12451,
75406,C15882,
75920,C15882,
3723,C07572,
77397,C07572,
31211,C12454,
35328,C15881,
8464,C07573,
31167,C12453,
64792,C15884,
75407,C15883,
80152,C15886,
32073,C12450,
64793,C15885,
69478,C07578,
9405,C07574,
8058,C07575,
8614,C07576,
1391,C07577,
80153,C15887,
31110,C12459,
80154,C15888,
80155,C15889,
31130,C12455,
31113,C12456,
74408,C12456,
31112,C12457,
31111,C12458,
74155,C12458,
3703,C11379,
10311,C11377,
46245,C11378,
28396,C06037,
1848,C06034,
20384,C06034,
1898,C06035,
76256,C06038,
5847,C11372,
7449,C11371,
77649,C11371,
7270,C11370,
8990,C11376,
27394,C06032,
8991,C11375,
17801,C06033,
42335,C11374,
6885,C06030,
9436,C11373,
27736,C06031,
28,C11388,
98,C11389,
35373,C06023,
27439,C06024,
28526,C06025,
27963,C06026,
27855,C06027,
27969,C06028,
28456,C06029,
3043,C11381,
2781,C11380,
15399,C11383,
7,C11382,
368,C11384,
27833,C06020,
165,C11387,
4999,C11387,
33913,C06021,
88,C11386,
71619,C06022,
92,C11359,
74,C11357,
75,C11358,
18198,C11355,
35181,C11355,
10698,C11356,
68677,C06018,
27973,C06019,
15447,C06016,
28504,C06017,
1142,C11354,
18409,C06010,
1121,C11353,
3024,C06011,
61691,C06011,
1997,C11352,
17913,C11351,
28399,C11351,
62,C11350,
8989,C11366,
5548,C11367,
5543,C11368,
5107,C11369,
27681,C06006,
49256,C06006,
27512,C06007,
49258,C06007,
28379,C06008,
37373,C06001,
62638,C06001,
27821,C06002,
63836,C11363,
2966,C11362,
3284,C11365,
28259,C06000,
7210,C11361,
37,C11360,
6771,C11336,
7070,C11335,
5312,C11334,
7193,C11333,
7599,C06080,
22584,C11339,
3151,C11338,
9496,C11337,
18370,C06071,
5968,C06070,
34845,C13591,
6415,C11331,
17187,C06077,
6418,C11332,
3830,C06076,
9457,C06075,
7191,C11330,
17221,C06074,
7883,C06079,
15384,C06078,
9675,C11345,
27642,C11344,
42912,C11347,
772,C11346,
16346,C11348,
2634,C06060,
35359,C06060,
28943,C06062,
2761,C11340,
7219,C11341,
27908,C06066,
138856,C11342,
45615,C11343,
4777,C06068,
28473,C06067,
5964,C06069,
53648,C11319,
272,C11318,
9194,C11317,
9501,C11316,
8932,C11315,
7753,C11314,
7752,C11313,
7751,C11312,
28285,C11311,
18336,C06055,
27951,C06054,
641,C11310,
2124,C06052,
17889,C06051,
28038,C06050,
7587,C06058,
1456,C06057,
28330,C06056,
1274,C11327,
39708,C11326,
7161,C11329,
6419,C11328,
34996,C13588,
1751,C11323,
1744,C11322,
2305,C11325,
2161,C11324,
28640,C06042,
4221,C11320,
1879,C06044,
1418,C11321,
34995,C13587,
76264,C06040,
7282,C06049,
9009,C06046,
9275,C06048,
9274,C06047,
5882,C07982,
3084,C06850,
3139,C06854,
3172,C06855,
3127,C06852,
31874,C12160,
3133,C06853,
31875,C12161,
31437,C12162,
68312,C12163,
31667,C12164,
31120,C12165,
31045,C12166,
31391,C12167,
31436,C12168,
31043,C12169,
3183,C06857,
3181,C06856,
28568,C07973,
6908,C07971,
161680,C06840,
32310,C12170,
3001,C06842,
31037,C12171,
3011,C06843,
45906,C07974,
31662,C12174,
31053,C12172,
31919,C12173,
31115,C12178,
32185,C12179,
71970,C12176,
32054,C12177,
3048,C06846,
3061,C06847,
3082,C06849,
27986,C06876,
3478,C06877,
31027,C12180,
3437,C06874,
31723,C12181,
3441,C06875,
32266,C12182,
3403,C06872,
3396,C06870,
3398,C06871,
32074,C12187,
32290,C12188,
32277,C12189,
31929,C12183,
31896,C12184,
31895,C12185,
31958,C12186,
3480,C06879,
3479,C06878,
32342,C12192,
3242,C06863,
5195,C07999,
68310,C12193,
31154,C12190,
41948,C07997,
3306,C06865,
32343,C12191,
4363,C07996,
3374,C06866,
6640,C07995,
3219,C06860,
3223,C06861,
28901,C06862,
31139,C12198,
31117,C12199,
31023,C12196,
31024,C12197,
31052,C12194,
32309,C12195,
3387,C06868,
3393,C06869,
29501,C12120,
29620,C12122,
29490,C12121,
74812,C12124,
29503,C12123,
2453,C06810,
37492,C06814,
6472,C06812,
27798,C06813,
2618,C06818,
2636,C06819,
2611,C06817,
29608,C12125,
31488,C12126,
31018,C12127,
68330,C12127,
31028,C12128,
31220,C12129,
31217,C12131,
31216,C12130,
70031,C12134,
31219,C12133,
31218,C12132,
2504,C06800,
9470,C06801,
2376,C06802,
2379,C06803,
46195,C06804,
27690,C06805,
28052,C06806,
2401,C06807,
27777,C06808,
31463,C12138,
28939,C06809,
31985,C12139,
42255,C12136,
31967,C12137,
46961,C12144,
31076,C12143,
31330,C12146,
31998,C12145,
31799,C12140,
46971,C12142,
74793,C12141,
2896,C06832,
2756,C06831,
37510,C06831,
2739,C06830,
2955,C06838,
2956,C06839,
2948,C06837,
39548,C06834,
37525,C12147,
32155,C12148,
32156,C12149,
31876,C12157,
31927,C12156,
473992,C12155,
42432,C12154,
31549,C12153,
31908,C12152,
31871,C12151,
32157,C12150,
2637,C06820,
2639,C06821,
2676,C06827,
2663,C06823,
2666,C06824,
2668,C06825,
31872,C12158,
31873,C12159,
9168,C07909,
34998,C13612,
34999,C13613,
34997,C13610,
8059,C07904,
8764,C07908,
6402,C07905,
6433,C07906,
49900,C13619,
31129,C13625,
31133,C13626,
31124,C13628,
33218,C13621,
33219,C13622,
33220,C13623,
33216,C13624,
31035,C13629,
33217,C13620,
19304,C13634,
35164,C13635,
36028,C13632,
19287,C13633,
31042,C13638,
79398,C13639,
31128,C13636,
49584,C13637,
3419,C07927,
3642,C07928,
6912,C07921,
33613,C13631,
34480,C13630,
47266,C13645,
32347,C13646,
6900,C07919,
28674,C07912,
10082,C07913,
6438,C07914,
6897,C07915,
8104,C07911,
74947,C07910,
9513,C07910,
3160,C07946,
63630,C07949,
34535,C13652,
34665,C13650,
34776,C13651,
4077,C06891,
553473,C06890,
16925,C06893,
27972,C06892,
3534,C06895,
3515,C06894,
4798,C07943,
554446,C06896,
28142,C06899,
3112,C07941,
7789,C07935,
6797,C07934,
8863,C07937,
3508,C06889,
2619,C07939,
32269,C13666,
31085,C13665,
34468,C13668,
31073,C13667,
34543,C13662,
31879,C13664,
474053,C06880,
79399,C13660,
3495,C06884,
3493,C06883,
3491,C06882,
472657,C06881,
3643,C07930,
3506,C06888,
3655,C07931,
209807,C06887,
3499,C06886,
4318,C07933,
204928,C06885,
4527,C07968,
3131,C07967,
34574,C13679,
34382,C13678,
34381,C13677,
34809,C13676,
34992,C13670,
34020,C13671,
42549,C13671,
34097,C13674,
34605,C13675,
34018,C13672,
34017,C13673,
9605,C07965,
3558,C07966,
6504,C07964,
5124,C07956,
35079,C13688,
34657,C13687,
35086,C13689,
34824,C13680,
35095,C13681,
34705,C13682,
34792,C13683,
3745,C13684,
3649,C07952,
3651,C07953,
50931,C07953,
5125,C07955,
34729,C13691,
37946,C13690,
34373,C13693,
34910,C13692,
35050,C13695,
34799,C13694,
34756,C13697,
33991,C13696,
34888,C13698,
34507,C13699,
29476,C12115,
29487,C12114,
29676,C12117,
29580,C12116,
70231,C12119,
29677,C12118,
29585,C12110,
29623,C12111,
29703,C12112,
29704,C12113,
29512,C12106,
29694,C12105,
29564,C12104,
29735,C12103,
29513,C12109,
29514,C12108,
29507,C12107,
29565,C12101,
29582,C12102,
29736,C12100,
4724,C07881,
9907,C07880,
27869,C06755,
6149,C07887,
27417,C06756,
3175,C07886,
28200,C06753,
6755,C07889,
27871,C06754,
4027,C07888,
47914,C06751,
27789,C06752,
4469,C07884,
28617,C06758,
1895,C06757,
261649,C07870,
44576,C06742,
3636,C07877,
8288,C06743,
6637,C07876,
20011,C06744,
3231,C07875,
534,C07874,
16063,C06740,
4639,C07872,
4534,C07871,
18196,C06741,
8102,C06747,
18177,C06746,
247956,C07879,
15505,C06749,
15739,C06748,
32028,C12282,
32112,C12284,
32159,C12285,
32319,C12286,
32325,C12287,
32318,C12288,
31727,C12289,
9701,C07861,
17254,C06730,
9704,C07862,
18092,C06733,
8769,C07865,
17457,C06734,
8768,C07864,
16100,C06731,
31831,C12280,
15802,C06732,
4682,C07866,
17450,C06738,
107736,C07868,
15461,C06737,
15460,C06736,
17628,C06735,
16099,C06739,
47892,C06739,
9922,C09991,
31406,C12295,
9548,C09990,
31725,C12296,
2492,C09993,
31726,C12293,
10039,C09992,
31648,C12294,
31402,C12299,
31447,C12297,
70478,C12298,
2801,C09999,
8493,C07852,
2681,C09998,
7868,C07851,
2494,C09995,
17641,C06720,
2493,C09994,
16941,C06721,
31574,C12292,
2680,C09997,
17212,C06722,
2632,C09996,
15503,C06723,
31571,C12290,
3743,C07853,
16937,C06725,
16843,C06727,
17143,C06726,
17095,C06729,
16572,C06728,
17922,C06712,
16904,C06711,
9141,C06710,
31774,C12265,
31140,C12264,
31250,C12267,
31737,C12266,
31068,C12261,
31030,C12260,
31036,C12263,
31123,C12262,
34433,C13710,
50169,C13712,
35010,C13711,
